price,area,rooms,floor,total_floors,city,microdistrict,price_per_sqm
27354000,56.4,2.0,4.0,6.0,Алматы,"Турксибский р-н, мкр Кайрат 12а/1",485000.0
109000000,110.0,2.0,6.0,8.0,Алматы,"Бостандыкский р-н, Арайлы 12 — Аль-фараби",990909.0909090909
26000000,38.0,1.0,11.0,12.0,Алматы,"Алатауский р-н, Улица Байтерекова, 73 — Улица Байтерекова, 73",684210.5263157894
46000000,48.0,2.0,7.0,12.0,Алматы,Сейфулина 469а​,958333.3333333334
57120000,52.0,2.0,4.0,12.0,Алматы,"Медеуский р-н, Сагадат Нурмагамбетов 71 — Выше Толе Би",1098461.5384615385
109999000,120.0,4.0,2.0,3.0,Алматы,"Бостандыкский р-н, мкр Нур Алатау 42 — Рядом со школой Тамос",916658.3333333334
66000000,96.0,3.0,8.0,9.0,Алматы,"Жетысуский р-н, мкр Кулагер",687500.0
67000000,90.0,2.0,5.0,13.0,Алматы,"Ауэзовский р-н, мкр Мамыр-7 21",744444.4444444445
52821120,72.16,3.0,4.0,5.0,Алматы,"Жетысуский р-н, Райымбека 219Б",732000.0
31880000,63.76,2.0,4.0,5.0,Алматы,"Турксибский р-н, Молдагалиева",500000.0
31500000,57.7,2.0,2.0,4.0,Алматы,"Алатауский р-н, мкр Алгабас, 7 142/92",545927.2097053726
21500000,37.0,1.0,12.0,12.0,Алматы,"Алатауский р-н, мкр Дарабоз 65",581081.0810810811
43000000,56.5,2.0,10.0,13.0,Алматы,"Алмалинский р-н, Толе би 189/3 — Жарокова",761061.9469026548
37057500,67.5,2.0,4.0,5.0,Алматы,Абая 2а/1,549000.0
20670700,42.62,1.0,4.0,5.0,Алматы,"Турксибский р-н, мкр Нуршашкан (Колхозши), Алатау 36",485000.00000000006
26500000,44.4,2.0,1.0,4.0,Алматы,"Ауэзовский р-н, мкр №1 66",596846.8468468469
28000000,52.0,2.0,6.0,6.0,Алматы,"Алатауский р-н, мкр Нуркент 9/9",538461.5384615385
63000000,91.0,3.0,2.0,3.0,Алматы,"Наурызбайский р-н, Егора Редько 3 — За парком первого президента, между Дулати и Аскарова",692307.6923076923
23064760,39.4,1.0,4.0,5.0,Алматы,Абая 2а/1,585400.0
38500000,68.0,2.0,2.0,9.0,Алматы,"Наурызбайский р-н, мкр Шугыла, Мкр. Шугыла",566176.4705882353
90000000,105.1,3.0,8.0,12.0,Алматы,"Бостандыкский р-н, Торайгырова 21/1 — Мустафина",856327.307326356
36999999,75.7,3.0,5.0,5.0,Алматы,"Алатауский р-н, мкр Саялы",488771.4531043593
39500000,56.6,3.0,1.0,8.0,Алматы,"Жетысуский р-н, Бокейханова 510 Б — Рядом с рынок Салем",697879.8586572438
28416520,75.98,3.0,4.0,5.0,Алматы,пос. Гульдала,374000.0
79329720,93.11,2.0,4.0,5.0,Алматы,"Бостандыкский р-н, Лебедева 1/1",852000.0
36940980,46.82,2.0,4.0,5.0,Алматы,"Алатауский р-н, Ботакоз 2/1",789000.0
42000000,70.0,3.0,6.0,12.0,Алматы,"Турксибский р-н, Бухтарминская 93 — Бухтарминская",600000.0
47500000,91.0,3.0,2.0,7.0,Алматы,"Алатауский р-н, Касыма Шарипова 206/9",521978.021978022
41000000,59.0,3.0,5.0,5.0,Алматы,"Бостандыкский р-н, мкр Алмагуль — Жарокова - Дунаевского",694915.2542372881
43000000,83.0,3.0,5.0,9.0,Алматы,"Медеуский р-н, мкр Атырау, Тр-т Кульджинский",518072.2891566265
21000000,37.0,1.0,3.0,4.0,Алматы,"Алатауский р-н, мкр Зердели, МкрЗердели(Алгабас-6) 73",567567.5675675676
26500000,45.0,2.0,3.0,4.0,Алматы,"Турксибский р-н, Кульджинский тракт 26/3​",588888.8888888889
61000000,75.0,3.0,2.0,9.0,Алматы,"Алмалинский р-н, Толе би 221 — Толе би - Тургут Озалы",813333.3333333334
48500000,53.2,2.0,4.0,5.0,Алматы,"Алмалинский р-н, Сейфуллина — Возможность оформления в ИПОТЕКУ",911654.1353383458
35999999,48.0,2.0,3.0,10.0,Алматы,"Ауэзовский р-н, Толе би 285 — Окончательная цена",749999.9791666666
62000000,59.0,3.0,7.0,13.0,Алматы,"Бостандыкский р-н, Гагарина 194",1050847.4576271186
28000000,44.0,2.0,2.0,3.0,Алматы,"Жетысуский р-н, Пр. Рыскулова 35 — Жансугурова",636363.6363636364
69000000,83.0,2.0,5.0,10.0,Алматы,"Медеуский р-н, Назарбаева",831325.3012048192
45000000,92.6,2.0,8.0,16.0,Алматы,"Наурызбайский р-н, мкр Шугыла, Жуалы 17",485961.1231101512
19000000,40.0,1.0,4.0,9.0,Алматы,"Жетысуский р-н, Бурундайская 91",475000.0
32000000,54.4,2.0,6.0,6.0,Алматы,"Турксибский р-н, Кассина",588235.2941176471
75000000,98.9,3.0,5.0,9.0,Алматы,жібек жолы — цум,758341.7593528817
61000000,100.0,3.0,1.0,10.0,Алматы,"Ауэзовский р-н, Толе би 285 — Отеген батыра",610000.0
70000000,68.0,2.0,11.0,12.0,Алматы,"Бостандыкский р-н, Розыбакиева 181а",1029411.7647058824
26500000,34.4,1.0,4.0,10.0,Алматы,"Алмалинский р-н, Толе би, ул. 286/1 — Толе би",770348.8372093023
26500000,33.4,1.0,4.0,9.0,Алматы,"Алмалинский р-н, Толе би, ул. 286/1 — Толе би",793413.1736526947
21000000,42.0,1.0,5.0,9.0,Алматы,"Алатауский р-н, Жапсарбаева 68 блок 5 — Северное кольцо",500000.0
43000000,86.0,3.0,3.0,10.0,Алматы,"Наурызбайский р-н, Жунисова 14/5",500000.0
62000000,82.0,3.0,13.0,13.0,Алматы,"Алмалинский р-н, Просп. Назарбаева",756097.5609756098
69300000,63.0,1.0,4.0,5.0,Алматы,"Медеуский р-н, мкр Горный Гигант, Оспанова 83/36",1100000.0
88000000,123.0,3.0,4.0,5.0,Алматы,"Бостандыкский р-н, Арайлы 12",715447.1544715447
22000000,60.28,2.0,10.0,10.0,Алматы,"Наурызбайский р-н, Алтын Орда 7/1а",364963.503649635
19500000,32.0,1.0,8.0,10.0,Алматы,"Наурызбайский р-н, Жунисова 12/9",609375.0
87000000,90.0,3.0,5.0,9.0,Алматы,"Медеуский р-н, Абдуллиных 54/6 — Толе би",966666.6666666666
50500000,70.2,2.0,8.0,10.0,Алматы,"Наурызбайский р-н, мкр Шугыла, Жунисова 12 — Жунусова и Жакыбаева",719373.2193732193
85000000,103.0,3.0,7.0,13.0,Алматы,"Бостандыкский р-н, Розыбакиева 283А",825242.718446602
48000000,43.0,2.0,11.0,13.0,Алматы,"Алмалинский р-н, Толе би — Жарокова",1116279.0697674418
48500000,58.1,2.0,3.0,9.0,Алматы,"Наурызбайский р-н, Аскарова Асанбая 21 — Выше Аль-Фараби, р-н Гольф-клуба Жайлау",834767.6419965576
29700000,44.71,1.0,4.0,5.0,Алматы,"Ауэзовский р-н, Райымбека",664280.9214940729
34500000,58.0,3.0,1.0,4.0,Алматы,"Ауэзовский р-н, мкр №10 А — По Шаляпина между Берегового и Саина",594827.5862068966
47625600,67.65,3.0,4.0,5.0,Алматы,"Алатауский р-н, Бауыржана Момышулы 11/14а",703999.9999999999
65000000,70.0,3.0,1.0,3.0,Алматы,"Бостандыкский р-н, Мкрн. Нурлытау 932",928571.4285714285
40000000,71.0,3.0,13.0,13.0,Алматы,"Алатауский р-н, мкр Нуркент, Алгабас-1 68",563380.2816901408
37500000,39.02,2.0,4.0,9.0,Алматы,"Ауэзовский р-н, Симферопольская 1/1 — Жандосова Алтынсарина",961045.6176319835
32500000,55.5,2.0,5.0,13.0,Алматы,"Алмалинский р-н, Муратбаева",585585.5855855856
28500000,43.0,1.0,2.0,5.0,Алматы,"Медеуский р-н, мкр Думан-2 — Халык Арена",662790.6976744186
21500000,34.5,1.0,8.0,9.0,Алматы,"Наурызбайский р-н, мкр Шугыла, Райымбека 590/1,  к.1 — Алатау",623188.4057971014
43000000,75.0,3.0,1.0,9.0,Алматы,"Жетысуский р-н, Райымбека",573333.3333333334
65000000,62.95,3.0,4.0,5.0,Алматы,"Бостандыкский р-н, Мкрн. Нурлытау",1032565.5281969816
28548000,52.0,2.0,4.0,5.0,Алматы,Абая 2а/1,549000.0
28000000,45.12,2.0,11.0,13.0,Алматы,"Алмалинский р-н, Муратбаева — Пр. Райымбека - Муратбаева",620567.3758865249
34500000,63.4,2.0,7.0,10.0,Алматы,"Жетысуский р-н, мкр Айнабулак-2, Жумабаева — ТРЦ Белес и Султан",544164.0378548896
37988640,68.82,3.0,4.0,5.0,Алматы,"Турксибский р-н, Тараз",552000.0
31612350,82.11,3.0,4.0,5.0,Алматы,"Турксибский р-н, мкр Нуршашкан (Колхозши), Алатау 36",385000.0
24000000,32.8,1.0,7.0,9.0,Алматы,"Наурызбайский р-н, мкр Шугыла, Мкр. Шугыла 340/4 к1 — Пр. Алатау - пр. Абая",731707.3170731708
18000000,32.56,1.0,8.0,9.0,Алматы,"Турксибский р-н, мкр Кайрат, Туркестан 115 — Рыскулова",552825.5528255528
38000000,52.5,2.0,4.0,5.0,Алматы,"Алмалинский р-н, мкр Тастак-2, Тлендиева 59 — Толе би Тлендиева",723809.5238095238
35500000,78.0,2.0,3.0,10.0,Алматы,"Наурызбайский р-н, Алтын Орда 6/3 — Апорт",455128.2051282051
30000000,43.0,2.0,3.0,6.0,Алматы,"Бостандыкский р-н, Кенесары хана 83/5 — Кенесары хана 83/5",697674.4186046511
31000000,53.8,2.0,4.0,5.0,Алматы,"Наурызбайский р-н, мкр Шугыла, Алтын орда",576208.1784386617
47970000,93.6,3.0,4.0,5.0,Алматы,Абая 2а/1,512500.00000000006
53664800,90.65,3.0,4.0,5.0,Алматы,"Турксибский р-н, Тараз 8/1",592000.0
20500000,40.0,1.0,5.0,5.0,Алматы,"Турксибский р-н, мкр Жас Канат, Жас-Канат 1/76 — Жас-Канат 1/76",512500.0
44000000,57.0,2.0,2.0,5.0,Алматы,"Турксибский р-н, Чернышевского 23 — Молдагалиев",771929.8245614035
19000000,30.0,1.0,8.0,9.0,Алматы,"Алатауский р-н, мкр Аккент",633333.3333333334
33170000,45.0,1.0,2.0,10.0,Алматы,"Ауэзовский р-н, мкр Аксай-1 11/9",737111.1111111111
51000000,60.0,3.0,2.0,4.0,Алматы,"Ауэзовский р-н, мкр №9 44 — Юрия Кима",850000.0
38500000,64.1,3.0,4.0,5.0,Алматы,"Алатауский р-н, Райымбека 383 — Емцова",600624.0249609984
25400000,44.0,2.0,1.0,4.0,Алматы,"Ауэзовский р-н, мкр №6 — Абая-Сайна  Метро-Сарыарка",577272.7272727273
70000000,71.0,3.0,3.0,5.0,Алматы,"Алмалинский р-н, Назарбаева 91/97 — Назарбаева/Гоголя",985915.4929577465
26000000,48.0,2.0,4.0,5.0,Алматы,"Ауэзовский р-н, мкр Сайран, Райымбек 348/1 — Ташкентская Петрова",541666.6666666666
32000000,60.0,3.0,4.0,4.0,Алматы,"Ауэзовский р-н, мкр №1 45 — Алтынсарин Улугбека",533333.3333333334
81015000,108.02,3.0,4.0,5.0,Алматы,"Медеуский р-н, мкр Коктобе, Талгата Бигельдинова 138",750000.0
34349200,43.48,1.0,4.0,5.0,Алматы,"Алатауский р-н, мкр Дарабоз, Бауыржана Момышулы 11/12а",790000.0
73359600,108.2,4.0,4.0,5.0,Алматы,"Жетысуский р-н, Райымбека 219Б",678000.0
33500000,38.0,1.0,1.0,9.0,Алматы,"Бостандыкский р-н, Мынбаева 98 — Розыбакиева",881578.947368421
69000000,85.9,4.0,4.0,5.0,Алматы,"Бостандыкский р-н, Гагарина 154",803259.6041909197
40500000,52.0,1.0,13.0,16.0,Алматы,"Бостандыкский р-н, мкр Орбита-3, Торайгырова 19а",778846.1538461539
23499999,48.0,1.0,4.0,4.0,Алматы,"Алатауский р-н, мкр Зердели, Мкр Зердели (Алгабас-6)",489583.3125
52000000,70.4,2.0,9.0,10.0,Алматы,"Ауэзовский р-н, мкр Таугуль-2 37 — Черепанова",738636.3636363635
52000000,74.0,4.0,3.0,5.0,Алматы,"Медеуский р-н, Пушкина 25 — Пушкина -Макатаева",702702.7027027027
34000000,61.1,2.0,2.0,9.0,Алматы,"Турксибский р-н, мкр Жас Канат, Пк Д.А Кунаева 336 17/2 — Мкр Кайрат",556464.8117839607
35000000,64.7,2.0,9.0,9.0,Алматы,"Алатауский р-н, мкр Аккент",540958.2689335394
44950000,70.0,2.0,12.0,16.0,Алматы,"Ауэзовский р-н, Навои 39/11 — Навои",642142.8571428572
45500000,55.0,2.0,8.0,16.0,Алматы,"Бостандыкский р-н, Жандосова — 20 линия",827272.7272727273
38961000,48.1,2.0,4.0,5.0,Алматы,"Наурызбайский р-н, мкр Акжар, Белжайлау 47а",810000.0
34500000,50.0,2.0,4.0,15.0,Алматы,"Бостандыкский р-н, Жандосова 94А",690000.0
47000000,76.0,3.0,1.0,9.0,Алматы,"Ауэзовский р-н, мкр Жетысу-2 31 — Улугбека Сайна",618421.052631579
25500000,42.0,2.0,4.0,10.0,Алматы,"Наурызбайский р-н, мкр Шугыла, ул жунисова 14/3",607142.8571428572
24000000,52.6,2.0,8.0,9.0,Алматы,"Алатауский р-н, мкр Ожет, Северное Кольцо 11 блок",456273.76425855514
49300000,61.3,3.0,3.0,4.0,Алматы,"Алмалинский р-н, Курмангазы 180 — Радостовца",804241.4355628059
52000000,93.0,3.0,5.0,9.0,Алматы,"Жетысуский р-н, мкр Кулагер",559139.7849462365
61500000,81.0,3.0,7.0,13.0,Алматы,"Жетысуский р-н, Просп. Назарбаева 28",759259.2592592592
35500000,67.0,2.0,2.0,10.0,Алматы,"Наурызбайский р-н, мкр Шугыла, Жүнісова",529850.7462686567
